type,category,name,path,description
skills,productivity,notion-spec-to-implementation,productivity/notion-spec-to-implementation,"Turn Notion specs into implementation plans, tasks, and progress tracking; use when implementing PRDs/feature specs and creating Notion plans + tasks from them."
skills,productivity,notion-template-business,productivity/notion-template-business,"""Expert in building and selling Notion templates as a business - not just making templates, but building a sustainable digital product business. Covers template design, pricing, marketplaces, marketing, and scaling to real revenue. Use when: notion template, sell templates, digital product, notion b"
skills,productivity,nowait,productivity/nowait,"Implements the NOWAIT technique for efficient reasoning in R1-style LLMs. Use when optimizing inference of reasoning models (QwQ, DeepSeek-R1, Phi4-Reasoning, Qwen3, Kimi-VL, QvQ), reducing chain-of-thought token usage by 27-51% while preserving accuracy. Triggers on ""optimize reasoning"", ""reduce th"
skills,productivity,obsidian-clipper-template-creator,productivity/obsidian-clipper-template-creator,"Guide for creating templates for the Obsidian Web Clipper. Use when you want to create a new clipping template, understand available variables, or format clipped content."
skills,productivity,performance-optimizer,productivity/performance-optimizer,"""Identifies and fixes performance bottlenecks in code, databases, and APIs. Measures before and after to prove improvements."""
skills,productivity,personal-tool-builder,productivity/personal-tool-builder,"""Expert in building custom tools that solve your own problems first. The best products often start as personal tools - scratch your own itch, build for yourself, then discover others have the same itch. Covers rapid prototyping, local-first apps, CLI tools, scripts that grow into products, and the a"
skills,productivity,plan-writing,productivity/plan-writing,"Structured task planning with clear breakdowns, dependencies, and verification criteria. Use when implementing features, refactoring, or any multi-step work."
skills,productivity,planning-with-files,productivity/planning-with-files,"Implements Manus-style file-based planning for complex tasks. Creates task_plan.md, findings.md, and progress.md. Use when starting complex multi-step tasks, research projects, or any task requiring >5 tool calls."
skills,productivity,raffle-winner-picker,productivity/raffle-winner-picker,"Picks random winners from lists, spreadsheets, or Google Sheets for giveaways, raffles, and contests. Ensures fair, unbiased selection with transparency."
skills,productivity,reducing-entropy,productivity/reducing-entropy,"Manual-only skill for minimizing total codebase size. Only activate when explicitly requested by user. Measures success by final code amount, not effort. Bias toward deletion."
skills,productivity,requirements-clarity,productivity/requirements-clarity,"Clarify ambiguous requirements through focused dialogue before implementation. Use when requirements are unclear, features are complex (>2 days), or involve cross-team coordination. Ask two core questions - Why? (YAGNI check) and Simpler? (KISS check) - to ensure clarity before coding."
skills,productivity,ship-learn-next,productivity/ship-learn-next,"Transform learning content (like YouTube transcripts, articles, tutorials) into actionable implementation plans using the Ship-Learn-Next framework. Use when user wants to turn advice, lessons, or educational content into concrete action steps, reps, or a learning quest."
skills,productivity,skill-creator,productivity/skill-creator,"Create new skills, modify and improve existing skills, and measure skill performance. Use when users want to create a skill from scratch, edit, or optimize an existing skill, run evals to test a skill, benchmark skill performance with variance analysis, or optimize a skill's description for better t"
skills,productivity,skill-developer,productivity/skill-developer,"Create and manage Claude Code skills following Anthropic best practices. Use when creating new skills, modifying skill-rules.json, understanding trigger patterns, working with hooks, debugging skill activation, or implementing progressive disclosure. Covers skill structure, YAML frontmatter, trigger"
skills,productivity,skill-judge,productivity/skill-judge,"Evaluate Agent Skill design quality against official specifications and best practices. Use when reviewing, auditing, or improving SKILL.md files and skill packages. Provides multi-dimensional scoring and actionable improvement suggestions."
